customer_id,churn_probability,top_1_name,top_1_value,top_1_impact,top_2_name,top_2_value,top_2_impact
15779247,0.2359,age,26.0,-1.2134,active_member,0.0,0.3791
15779267,0.1658,products_number,2.0,-1.585,age,49.0,1.1407
15779390,0.1372,age,33.0,-1.1461,gender_Female,1.0,0.2292
15779414,0.1161,active_member,1.0,-0.4354,products_number,1.0,0.1545
15779423,0.0715,products_number,2.0,-0.9113,limite_credito,134344.73,0.3629
15779481,0.0822,age,36.0,-0.9159,limite_credito,169884.99,0.2877
15779496,0.138,active_member,1.0,-1.1872,age,65.0,0.8816
15779497,0.1725,active_member,1.0,-0.5423,age,44.0,0.4378
15779529,0.0106,products_number,2.0,-1.2655,credit_score,620.0,0.0643
15779586,0.4916,products_number,2.0,-1.2813,age,48.0,0.7133
15779620,0.1152,age,38.0,-0.7307,products_number,1.0,0.4557
15779627,0.1565,age,33.0,-1.3483,country_germany,1.0,0.3417
15779659,0.3619,age,29.0,-1.4615,products_number,1.0,0.5196
15779711,0.1156,products_number,2.0,-0.8316,limite_credito,100890.07,0.2273
15779738,0.0449,age,26.0,-1.4608,products_number,1.0,0.3972
15779743,0.1962,products_number,2.0,-1.4904,age,45.0,0.341
15779744,0.0855,age,31.0,-1.0543,products_number,1.0,0.1569
15779809,0.2887,gender_Female,0.0,-0.4832,age,45.0,0.6597
15779886,0.0286,age,25.0,-1.3012,active_member,0.0,0.3377
15779913,0.0737,age,29.0,-0.9876,limite_credito,196197.93,0.2579
15779915,0.2465,age,33.0,-1.2448,products_number,1.0,0.561
15779973,0.264,age,36.0,-0.9871,country_germany,1.0,0.4613
15779985,0.2185,products_number,2.0,-1.0603,country_germany,1.0,0.2021
15780056,0.2953,age,34.0,-1.245,products_number,1.0,0.5348
15780088,0.1891,age,36.0,-1.1144,active_member,0.0,0.3704
15780124,0.0706,active_member,1.0,-1.1629,estimated_salary,60830.38,0.1394
15780128,0.0652,age,35.0,-1.1021,limite_credito,130588.67,0.2835
15780140,0.0343,age,33.0,-1.2808,limite_credito,150481.77,0.1857
15780144,0.1242,age,34.0,-1.3054,active_member,0.0,0.3169
15780212,0.193,age,38.0,-1.0671,active_member,0.0,0.2763
15780215,0.0135,products_number,2.0,-1.187,credit_utilization,,0.0254
15780220,0.1529,age,39.0,-0.4956,products_number,1.0,0.4649
15780256,0.0139,products_number,2.0,-1.2661,credit_utilization,,0.02
15780359,0.1403,age,26.0,-1.4245,country_germany,1.0,0.3554
15780362,0.65,products_number,2.0,-0.9385,age,50.0,1.3697
15780386,0.207,age,41.0,-0.5717,active_member,0.0,0.2937
15780409,0.0282,products_number,2.0,-1.6309,active_member,0.0,0.3067
15780411,0.1777,products_number,2.0,-1.5413,age,47.0,0.6872
15780492,0.0371,products_number,2.0,-1.7411,active_member,0.0,0.2478
15780498,0.0652,age,35.0,-1.0969,products_number,1.0,0.1351
15780514,0.0569,age,35.0,-1.2239,active_member,0.0,0.3889
15780561,0.2227,products_number,2.0,-0.8467,active_member,0.0,0.3262
15780572,0.029,products_number,2.0,-1.3447,active_member,0.0,0.316
15780628,0.0409,products_number,2.0,-1.2535,active_member,0.0,0.2777
15780650,0.2543,gender_Female,0.0,-0.4184,products_number,1.0,0.5753
15780654,0.064,age,34.0,-1.2321,limite_credito,136920.38,0.1949
15780677,0.1962,products_number,2.0,-1.2845,age,60.0,1.3178
15780716,0.0751,products_number,2.0,-1.2935,limite_credito,386663.17,0.3316
15780746,0.0388,products_number,2.0,-1.3833,age,63.0,0.9582
15780770,0.0416,age,33.0,-1.1419,products_number,1.0,0.073
15780779,0.1426,products_number,2.0,-1.294,active_member,0.0,0.3986
15780804,0.2322,active_member,1.0,-0.8885,age,57.0,1.5557
15780835,0.1794,age,28.0,-1.5442,products_number,1.0,0.2869
15780846,0.0273,age,35.0,-1.1098,limite_credito,103253.66,0.14
15780870,0.1681,active_member,1.0,-1.2815,age,69.0,0.2869
15780925,0.0705,products_number,2.0,-0.8381,limite_credito,345705.73,0.3703
15780954,0.1171,age,27.0,-1.3153,active_member,0.0,0.3673
15780961,0.0997,age,22.0,-1.2247,active_member,0.0,0.2752
15780966,0.0288,age,33.0,-1.4596,active_member,0.0,0.2563
15781034,0.0126,active_member,1.0,-1.3871,age,69.0,0.2529
15781127,0.1383,age,35.0,-0.8589,products_number,1.0,0.1953
15781210,0.0132,products_number,2.0,-1.2311,active_member,0.0,0.2994
15781234,0.1941,age,36.0,-1.088,active_member,0.0,0.3444
15781298,0.301,age,40.0,-0.4066,country_germany,1.0,0.5115
15781307,0.078,products_number,2.0,-1.1357,active_member,0.0,0.3168
15781326,0.0657,age,36.0,-1.2974,active_member,0.0,0.2935
15781347,0.0811,products_number,2.0,-1.4452,gender_Female,1.0,0.2357
15781409,0.1927,age,29.0,-1.4666,products_number,1.0,0.5473
15781451,0.0731,products_number,2.0,-1.347,active_member,0.0,0.2982
15781465,0.5529,age,31.0,-1.1416,active_member,0.0,0.4055
15781495,0.0532,age,23.0,-1.1941,limite_credito,121453.08,0.1914
15781505,0.0522,age,21.0,-1.4841,active_member,0.0,0.294
15781530,0.0177,products_number,2.0,-1.2229,estimated_salary,155782.89,0.0736
15781534,0.6088,age,36.0,-0.9565,country_germany,1.0,0.4469
15781574,0.0678,active_member,1.0,-1.0248,limite_credito,272672.52,0.1849
15781586,0.2565,active_member,1.0,-0.3904,country_germany,1.0,0.5045
15781589,0.0339,products_number,2.0,-1.5498,age,53.0,1.3149
15781665,0.288,age,39.0,-0.8611,products_number,1.0,0.527
15781678,0.0764,age,32.0,-0.8685,limite_credito,64545.32,0.3195
15781689,0.027,products_number,2.0,-1.4049,active_member,0.0,0.31
15781702,0.0632,products_number,2.0,-1.2682,limite_credito,113904.31,0.279
15781710,0.0231,products_number,2.0,-1.3912,active_member,0.0,0.2674
15781777,0.0912,age,34.0,-1.4817,active_member,0.0,0.3263
15781875,0.032,age,35.0,-1.0147,limite_credito,287644.62,0.3109
15781884,0.0334,age,29.0,-1.1407,limite_credito,188914.56,0.205
15781903,0.0686,products_number,2.0,-1.3385,limite_credito,216144.21,0.3697
15781914,0.0245,products_number,2.0,-1.0367,cidade_berlin,1.0,0.1603
15781987,0.0817,age,32.0,-1.0316,products_number,1.0,0.11
15782089,0.179,age,35.0,-1.2718,products_number,1.0,0.488
15782100,0.0546,age,24.0,-1.2203,products_number,1.0,0.0835
15782121,0.0387,age,29.0,-1.3928,active_member,0.0,0.2874
15782144,0.0217,products_number,2.0,-1.1758,gender_Female,1.0,0.2101
15782159,0.0235,age,30.0,-1.1291,limite_credito,84138.66,0.231
15782219,0.0365,products_number,2.0,-1.2925,active_member,0.0,0.3552
15782231,0.026,products_number,2.0,-1.3779,active_member,0.0,0.1793
15782236,0.0193,products_number,2.0,-1.3649,active_member,0.0,0.3283
15782311,0.01,age,30.0,-1.2544,credit_score,529.0,0.032
15782364,0.1304,age,40.0,-0.7227,active_member,0.0,0.3073
15782404,0.0994,age,35.0,-1.1953,active_member,0.0,0.3916
15782456,0.1277,products_number,2.0,-1.1295,age,48.0,0.5489
15782475,0.0604,products_number,2.0,-1.4786,age,44.0,0.2606
15782530,0.1464,age,32.0,-1.1361,active_member,0.0,0.3823
15782531,0.0245,products_number,2.0,-1.3744,active_member,0.0,0.2693
15782550,0.4774,active_member,1.0,-0.3917,country_germany,1.0,0.4356
15782569,0.1843,active_member,1.0,-0.9982,products_number,1.0,0.335
15782574,0.0373,products_number,2.0,-1.3723,active_member,0.0,0.3489
15782591,0.1205,age,37.0,-1.0002,active_member,0.0,0.3363
15782630,0.0733,age,36.0,-1.2358,active_member,0.0,0.3796
15782641,0.176,age,31.0,-1.0822,active_member,0.0,0.3244
15782659,0.1167,age,33.0,-1.4899,products_number,1.0,0.4567
15782735,0.2726,age,36.0,-1.2688,products_number,1.0,0.5139
15782758,0.1167,estimated_salary,199674.83,-0.3886,products_number,1.0,0.1776
15782778,0.0094,products_number,2.0,-1.4255,salary_missing_flag,0.0,0.0088
15782802,0.1785,age,27.0,-1.3601,products_number,1.0,0.3375
15782806,0.0321,age,29.0,-1.2644,active_member,0.0,0.3242
15782879,0.0289,products_number,2.0,-1.6753,estimated_salary,180553.48,0.2142
15782899,0.2542,age,30.0,-1.2956,active_member,0.0,0.3885
15782941,0.0168,products_number,2.0,-1.1896,credit_score,573.0,0.0634
15782993,0.0902,products_number,2.0,-1.0658,age,53.0,1.3786
15783025,0.1105,products_number,2.0,-1.1055,active_member,0.0,0.3277
15783026,0.4453,age,42.0,-0.4497,products_number,1.0,0.5265
15783029,0.0329,age,35.0,-0.9632,limite_credito,311996.25,0.2178
15783083,0.0159,age,28.0,-1.4282,active_member,0.0,0.2129
15783097,0.2963,age,28.0,-1.5191,country_germany,1.0,0.4418
15783276,0.0863,products_number,2.0,-1.1623,balance,999999.99,0.236
15783305,0.4857,tenure,7.0,-0.4408,age,47.0,0.6172
15783338,0.1079,age,33.0,-1.2352,products_number,1.0,0.1331
15783349,0.151,gender_Female,0.0,-0.3869,credit_score,481.0,0.1371
15783398,0.7653,tenure,7.0,-0.3518,age,50.0,1.3812
15783444,0.1981,active_member,1.0,-0.4072,gender_Female,1.0,0.2477
15783463,0.0184,age,28.0,-1.6034,active_member,0.0,0.2993
15783477,0.4804,active_member,1.0,-0.4431,country_germany,1.0,0.4776
15783501,0.1868,products_number,2.0,-0.9647,active_member,0.0,0.2436
15783522,0.1656,age,39.0,-0.5561,gender_Female,1.0,0.1477
15783526,0.0586,age,37.0,-0.7996,products_number,1.0,0.2248
15783541,0.0411,products_number,2.0,-1.3414,estimated_salary,194660.78,0.2778
15783589,0.0384,products_number,2.0,-1.5261,active_member,0.0,0.375
15783629,0.3201,products_number,2.0,-1.3072,active_member,0.0,0.2384
15783659,0.0684,active_member,1.0,-1.2111,products_number,1.0,0.1291
15783691,0.2439,age,37.0,-0.8836,active_member,0.0,0.354
15783752,0.1811,age,31.0,-1.1646,country_germany,1.0,0.3697
15783816,0.055,age,29.0,-1.3712,active_member,0.0,0.3144
15783859,0.0954,age,25.0,-1.4222,products_number,1.0,0.2484
15783865,0.117,active_member,1.0,-1.2232,age,61.0,0.6938
15783875,0.0468,products_number,2.0,-1.2986,active_member,0.0,0.2384
15783882,0.0627,products_number,2.0,-1.3708,gender_Female,1.0,0.2465
15783955,0.0786,age,27.0,-1.3696,active_member,0.0,0.2839
15783958,0.1426,age,39.0,-0.8076,limite_credito,261511.28,0.3191
15784010,0.3726,age,35.0,-1.1074,country_germany,1.0,0.4824
15784092,0.0342,age,38.0,-0.7251,products_number,1.0,0.1417
15784097,0.0895,age,29.0,-1.5143,active_member,0.0,0.3685
15784099,0.2079,age,39.0,-0.8208,active_member,0.0,0.2395
15784130,0.2035,age,31.0,-1.0778,products_number,1.0,0.3352
15784161,0.594,tenure,8.0,-0.4322,country_germany,1.0,0.5128
15784209,0.4169,active_member,1.0,-0.549,age,49.0,1.0919
15784218,0.0122,products_number,2.0,-1.3804,balance,0.0,0.0336
15784280,0.0797,products_number,2.0,-1.1681,limite_credito,309152.8,0.2931
15784286,0.1177,active_member,1.0,-0.4453,products_number,1.0,0.1193
15784301,0.03,products_number,2.0,-1.767,active_member,0.0,0.2607
15784323,0.063,products_number,2.0,-1.355,active_member,0.0,0.2672
15784361,0.1844,active_member,1.0,-0.6131,age,47.0,0.6683
15784445,0.0688,age,35.0,-1.2112,active_member,0.0,0.3069
15784491,0.2993,age,33.0,-1.3469,products_number,1.0,0.5302
15784594,0.1101,products_number,2.0,-1.0652,limite_credito,313124.0,0.217
15784597,0.0497,age,28.0,-1.5627,active_member,0.0,0.3473
15784676,0.4437,products_number,2.0,-0.9666,age,52.0,1.4526
15784687,0.2482,age,37.0,-0.9611,estimated_salary,179718.17,0.3601
15784700,0.0275,age,33.0,-1.4654,products_number,1.0,0.1469
15784736,0.5409,gender_Female,0.0,-0.3796,age,47.0,0.7528
15784890,0.0527,age,33.0,-1.3468,active_member,0.0,0.3232
15784918,0.0399,products_number,2.0,-1.261,limite_credito,157370.84,0.2564
15785042,0.1083,age,33.0,-1.4951,active_member,0.0,0.3226
15785078,0.2224,age,28.0,-1.5193,products_number,1.0,0.5021
15785183,0.0227,products_number,2.0,-1.2791,credit_score,596.0,0.1366
15785290,0.0924,age,31.0,-1.4179,products_number,1.0,0.4595
15785326,0.1649,age,37.0,-0.9391,active_member,0.0,0.3128
15785339,0.4453,products_number,2.0,-0.8017,age,52.0,1.202
15785342,0.0127,products_number,2.0,-1.2019,credit_score,705.0,0.0222
15785350,0.075,age,25.0,-1.3533,active_member,0.0,0.3719
15785385,0.5238,products_number,2.0,-1.2777,age,53.0,2.0061
15785406,0.7576,cidade_nice,1.0,-0.2866,age,52.0,1.4564
15785485,0.5363,active_member,1.0,-0.4546,products_number,1.0,0.3492
15785488,0.0561,products_number,2.0,-1.2216,gender_Female,1.0,0.2987
15785519,0.1498,age,38.0,-0.9352,active_member,0.0,0.3209
15785542,0.1444,age,28.0,-1.3787,active_member,0.0,0.3869
15785547,0.1013,age,30.0,-1.0867,balance,191402.82,0.3865
15785576,0.479,gender_Female,0.0,-0.4356,active_member,0.0,0.6689
15785611,0.2442,age,39.0,-0.5187,products_number,1.0,0.3688
15785798,0.0147,products_number,2.0,-1.5741,balance,0.0,0.0841
15785815,0.0334,products_number,2.0,-1.1667,limite_credito,131527.13,0.2266
15785819,0.0199,products_number,2.0,-1.3978,balance,0.0,0.0261
15785831,0.137,age,37.0,-0.6726,products_number,1.0,0.1166
15785865,0.0666,active_member,1.0,-1.1993,age,60.0,0.9656
15785869,0.045,age,26.0,-1.4395,active_member,0.0,0.3106
15785899,0.1881,age,35.0,-1.0838,active_member,0.0,0.4416
15785920,0.0483,products_number,2.0,-1.1711,limite_credito,283767.51,0.3024
15785975,0.0685,products_number,2.0,-1.2399,age,62.0,0.9431
15785980,0.069,age,35.0,-1.0755,active_member,0.0,0.3259
15786014,0.116,age,30.0,-1.2272,active_member,0.0,0.3027
15786035,0.0344,products_number,2.0,-1.4145,active_member,0.0,0.3271
15786042,0.1622,products_number,2.0,-1.1528,age,45.0,0.2212
15786063,0.0367,products_number,2.0,-1.2053,gender_Female,1.0,0.2609
15786078,0.0362,age,29.0,-1.4666,active_member,0.0,0.264
15786153,0.431,products_number,2.0,-1.2898,age,49.0,1.1111
15786167,0.0169,products_number,2.0,-1.1935,cidade_zaragoza,1.0,0.0549
15786170,0.0825,age,33.0,-1.4793,active_member,0.0,0.3066
15786199,0.0494,age,35.0,-1.1095,products_number,1.0,0.1101
15786200,0.0558,age,32.0,-1.2013,active_member,0.0,0.3105
15786215,0.5779,products_number,2.0,-0.8125,age,58.0,2.3254
15786237,0.0102,age,29.0,-1.2841,active_member,0.0,0.2972
15786249,0.0124,products_number,2.0,-1.4121,active_member,0.0,0.2821
15786308,0.0562,products_number,2.0,-1.414,active_member,0.0,0.2887
15786389,0.05,products_number,2.0,-1.2361,gender_Female,1.0,0.3447
15786392,0.3552,cidade_marseille,1.0,-0.3632,active_member,0.0,0.2697
15786418,0.1444,age,21.0,-1.2165,products_number,1.0,0.4678
15786433,0.0551,products_number,2.0,-1.1079,gender_Female,1.0,0.1921
15786454,0.4109,active_member,1.0,-1.0949,age,56.0,1.4442
15786469,0.0352,age,36.0,-1.1981,active_member,0.0,0.2862
15786539,0.0089,products_number,2.0,-1.187,balance,0.0,0.0236
15786617,0.4472,age,36.0,-0.9957,country_germany,1.0,0.5291
15786643,0.0098,products_number,2.0,-1.2356,balance,0.0,0.0473
15786680,0.0138,products_number,2.0,-1.3589,active_member,0.0,0.286
15786717,0.0132,products_number,2.0,-1.2631,active_member,0.0,0.2971
15786739,0.0644,age,39.0,-0.5901,products_number,1.0,0.1585
15786789,0.0279,products_number,2.0,-1.2681,gender_Female,1.0,0.1804
15786852,0.1046,products_number,2.0,-1.0808,limite_credito,339577.95,0.2562
15786905,0.2354,products_number,2.0,-1.2773,active_member,0.0,0.303
15786993,0.1767,products_number,2.0,-1.495,age,53.0,1.3811
15787014,0.1318,age,29.0,-1.4916,products_number,1.0,0.2223
15787026,0.052,age,28.0,-1.1747,limite_credito,293564.34,0.2636
15787035,0.0347,products_number,2.0,-1.207,gender_Female,1.0,0.2641
15787051,0.2131,age,41.0,-0.544,active_member,0.0,0.3363
15787151,0.0232,products_number,2.0,-1.3101,gender_Female,1.0,0.2326
15787155,0.0773,age,32.0,-1.1072,products_number,1.0,0.468
15787161,0.828,gender_Female,0.0,-0.2823,age,48.0,0.7725
15787168,0.0969,age,29.0,-1.098,gender_Female,1.0,0.2323
15787174,0.0416,products_number,2.0,-1.2747,gender_Female,1.0,0.2344
15787196,0.0422,products_number,2.0,-1.6854,age,48.0,0.705
15787204,0.3977,country_germany,0.0,-0.2897,active_member,0.0,0.3724
15787222,0.026,age,29.0,-1.2793,limite_credito,160680.73,0.189
15787229,0.0483,products_number,2.0,-1.2845,active_member,0.0,0.297
15787258,0.0534,products_number,2.0,-1.3391,active_member,0.0,0.2741
15787322,0.4324,active_member,1.0,-0.4279,products_number,1.0,0.5127
15787459,0.1922,age,42.0,-0.5686,active_member,0.0,0.3165
15787550,0.0191,active_member,1.0,-1.4285,age,70.0,0.2795
15787597,0.0715,age,32.0,-1.2807,country_france,0.0,0.1475
15787602,0.0177,products_number,2.0,-1.4011,cidade_zaragoza,1.0,0.0418
15787619,0.0618,age,20.0,-1.5495,active_member,0.0,0.298
15787655,0.0511,products_number,2.0,-1.7017,age,48.0,0.5546
15787699,0.3137,age,36.0,-0.9426,country_germany,1.0,0.4793
15787772,0.2605,age,40.0,-0.6478,active_member,0.0,0.2687
15787825,0.2556,age,39.0,-0.5304,country_germany,1.0,0.4369
15787830,0.3125,age,35.0,-1.0582,country_germany,1.0,0.4866
15787848,0.1265,age,32.0,-1.1075,active_member,0.0,0.3356
15788022,0.0917,products_number,2.0,-1.2614,gender_Female,1.0,0.2493
15788025,0.0392,products_number,2.0,-1.2599,gender_Female,1.0,0.3186
15788126,0.185,age,40.0,-0.4536,gender_Female,1.0,0.1258
15788151,0.0562,age,34.0,-1.0701,limite_credito,279486.18,0.3068
15788183,0.2788,products_number,2.0,-1.2256,age,45.0,0.2755
15788189,0.5001,tenure,8.0,-0.3356,active_member,0.0,0.3362
15788218,0.0472,products_number,2.0,-1.1528,gender_Female,1.0,0.3092
15788224,0.7546,gender_Female,0.0,-0.2888,age,47.0,0.5741
15788367,0.2398,cidade_madrid,1.0,-0.4281,age,45.0,0.4033
15788442,0.3814,active_member,1.0,-0.8427,age,58.0,1.3892
15788448,0.0684,age,32.0,-0.9585,products_number,1.0,0.1135
15788483,0.246,age,39.0,-0.9116,products_number,1.0,0.5135
15788494,0.0662,age,33.0,-1.4631,active_member,0.0,0.3441
15788535,0.5518,tenure,5.0,-0.3913,age,46.0,0.5001
15788536,0.0855,products_number,2.0,-1.3419,active_member,0.0,0.3529
15788539,0.0737,age,35.0,-1.3174,active_member,0.0,0.3318
15788634,0.2385,age,38.0,-0.873,active_member,0.0,0.4046
15788659,0.0292,products_number,2.0,-1.7318,age,48.0,0.7227
15788676,0.0764,products_number,2.0,-0.8599,limite_credito,70706.4,0.319
15788683,0.4564,age,36.0,-1.0186,products_number,1.0,0.4178
15788686,0.0122,products_number,2.0,-1.4985,credit_score,538.0,0.0926
15788920,0.1512,age,34.0,-1.252,active_member,0.0,0.2978
15788930,0.0405,age,38.0,-0.9945,active_member,0.0,0.2592
15788946,0.3014,age,30.0,-1.2769,active_member,0.0,0.4021
15789014,0.1091,age,27.0,-1.4474,active_member,0.0,0.2708
15789055,0.128,age,37.0,-0.9547,active_member,0.0,0.4238
15789095,0.0103,products_number,2.0,-1.3167,credit_utilization,,0.0098
15789201,0.5414,age,37.0,-0.8163,products_number,1.0,0.426
15789339,0.2496,active_member,1.0,-1.2903,age,61.0,0.8001
15789371,0.2271,products_number,2.0,-1.1418,limite_credito,267357.13,0.3604
15789379,0.0718,age,28.0,-1.5985,active_member,0.0,0.3053
15789413,0.0281,products_number,2.0,-1.3027,age,65.0,0.9319
15789432,0.0373,products_number,2.0,-1.2635,active_member,0.0,0.3042
15789484,0.0836,products_number,2.0,-1.1263,gender_Female,1.0,0.1848
15789498,0.048,age,32.0,-1.1341,limite_credito,228693.24,0.3277
15789546,0.0265,age,30.0,-1.307,active_member,0.0,0.3412
15789557,0.1703,age,29.0,-1.3941,gender_Female,1.0,0.2871
15789669,0.0441,products_number,2.0,-1.3242,age,66.0,0.8909
15789714,0.074,age,22.0,-1.1729,credit_utilization,1.204167691563795,0.1452
15789753,0.0726,active_member,1.0,-0.5625,products_number,1.0,0.1262
15789815,0.0223,age,30.0,-1.3794,active_member,0.0,0.2844
15789863,0.0297,products_number,2.0,-1.5839,active_member,0.0,0.3272
15789865,0.0713,age,29.0,-1.2912,estimated_salary,190208.23,0.2478
15789874,0.047,age,31.0,-1.3416,active_member,0.0,0.3
15789924,0.4352,active_member,1.0,-0.3588,products_number,1.0,0.5103
15789936,0.0326,age,34.0,-1.3684,gender_Female,1.0,0.235
15789941,0.2313,age,37.0,-0.8811,active_member,0.0,0.3285
15790019,0.056,age,36.0,-1.104,products_number,1.0,0.0841
15790067,0.1978,age,40.0,-0.7966,active_member,0.0,0.3046
15790093,0.0398,age,28.0,-1.4978,active_member,0.0,0.2862
15790235,0.0575,products_number,2.0,-0.8738,limite_credito,65176.66,0.3256
15790247,0.0156,products_number,2.0,-1.492,country_france,0.0,0.0729
15790254,0.3752,active_member,1.0,-0.7813,age,52.0,1.2478
15790267,0.2614,active_member,1.0,-0.4167,estimated_salary,177397.49,0.2111
15790282,0.1916,products_number,2.0,-1.2024,age,59.0,1.2635
15790299,0.3672,age,38.0,-0.7778,products_number,3.0,2.7535
15790314,0.0288,products_number,2.0,-1.4613,balance,0.0,0.0198
15790322,0.1407,age,33.0,-1.4336,active_member,0.0,0.4202
15790324,0.2243,age,22.0,-1.2778,active_member,0.0,0.3124
15790336,0.082,products_number,2.0,-1.0506,active_member,0.0,0.3048
15790355,0.0812,products_number,2.0,-1.1916,limite_credito,279402.61,0.3539
15790379,0.1488,age,30.0,-1.3703,country_germany,1.0,0.3538
15790412,0.0101,products_number,2.0,-1.2256,estimated_salary,179655.87,0.1399
15790442,0.014,products_number,2.0,-1.3808,estimated_salary,158268.84,0.1002
15790448,0.1496,age,37.0,-0.9792,active_member,0.0,0.2275
15790489,0.0374,age,36.0,-0.891,products_number,1.0,0.0886
15790497,0.0263,products_number,2.0,-1.4452,active_member,0.0,0.2807
15790564,0.2043,products_number,2.0,-1.1792,gender_Female,1.0,0.2706
15790594,0.0231,products_number,2.0,-1.1823,gender_Female,1.0,0.1516
15790596,0.0783,active_member,1.0,-0.4497,credit_utilization,1.1955421003252915,0.1007
15790599,0.1086,products_number,2.0,-1.2372,limite_credito,166023.18,0.2845
15790658,0.1565,active_member,1.0,-0.4986,age,43.0,0.1504
15790659,0.0342,active_member,1.0,-1.3765,age,61.0,1.0385
15790678,0.1614,age,34.0,-1.2746,active_member,0.0,0.3505
15790683,0.026,products_number,2.0,-0.9504,limite_credito,53536.96,0.1602
15790689,0.0539,age,34.0,-1.0619,products_number,1.0,0.2027
15790717,0.0237,products_number,2.0,-1.4136,active_member,0.0,0.3111
15790744,0.0615,age,36.0,-1.095,active_member,0.0,0.2887
15790750,0.2232,age,37.0,-0.7144,country_germany,1.0,0.4778
15790757,0.0269,age,26.0,-1.4691,active_member,0.0,0.2614
15790763,0.4134,products_number,2.0,-1.378,age,51.0,1.341
15790782,0.1477,age,40.0,-0.8354,active_member,0.0,0.2953
15790809,0.1311,estimated_salary,198694.2,-0.5806,active_member,0.0,0.3105
15790829,0.1611,products_number,2.0,-1.4961,age,47.0,0.481
15790846,0.1751,age,39.0,-0.5754,country_germany,1.0,0.419
15790935,0.0329,products_number,2.0,-1.2106,gender_Female,1.0,0.1496
15790958,0.0165,products_number,2.0,-1.4701,estimated_salary,35884.91,0.0642
15791006,0.4526,age,35.0,-1.0063,products_number,1.0,0.4997
15791030,0.0486,age,34.0,-1.534,active_member,0.0,0.2801
15791040,0.1865,active_member,1.0,-1.1861,age,59.0,1.466
15791045,0.1658,age,40.0,-0.4878,gender_Female,1.0,0.2204
15791111,0.4818,products_number,2.0,-0.9807,age,49.0,1.1867
15791114,0.112,age,38.0,-0.9702,active_member,0.0,0.3466
15791131,0.2067,age,31.0,-1.3533,active_member,0.0,0.3718
15791172,0.3157,age,22.0,-1.5602,active_member,0.0,0.4217
15791191,0.2399,active_member,1.0,-1.0389,age,61.0,0.8067
15791268,0.1544,age,39.0,-0.9611,active_member,0.0,0.3752
15791302,0.0132,age,34.0,-1.2807,active_member,0.0,0.2968
15791304,0.0839,age,26.0,-1.3463,products_number,1.0,0.3088
15791316,0.0206,products_number,2.0,-1.364,balance,0.0,0.0346
15791321,0.9426,tenure,4.0,-0.1088,age,59.0,1.8548
15791326,0.1934,age,35.0,-1.2697,products_number,1.0,0.5112
15791342,0.0815,age,32.0,-1.0334,products_number,1.0,0.1295
15791452,0.0108,products_number,2.0,-1.4828,active_member,0.0,0.2846
15791501,0.033,products_number,2.0,-1.6446,age,44.0,0.1811
15791535,0.0522,age,29.0,-1.5434,active_member,0.0,0.3456
15791550,0.0433,age,29.0,-1.2491,active_member,0.0,0.284
15791743,0.0363,age,33.0,-1.66,products_number,1.0,0.2639
15791767,0.0535,age,28.0,-1.2902,active_member,0.0,0.3254
15791769,0.2939,age,31.0,-1.2187,active_member,0.0,0.4054
15791836,0.0287,age,30.0,-1.2613,active_member,0.0,0.3292
15791842,0.0999,age,34.0,-1.1766,products_number,1.0,0.1674
15791851,0.2472,age,36.0,-0.8582,balance,185734.75,0.2964
15791877,0.04,products_number,2.0,-1.1279,credit_utilization,0.5603215349867744,0.1545
15791925,0.0319,age,30.0,-1.3954,products_number,1.0,0.113
15791972,0.0367,age,22.0,-1.2959,active_member,0.0,0.2863
15791988,0.0226,active_member,1.0,-1.3732,age,69.0,0.2718
15791991,0.5729,active_member,1.0,-0.7061,age,53.0,1.5658
15792004,0.0367,age,27.0,-1.3409,active_member,0.0,0.3003
15792008,0.027,products_number,2.0,-1.2853,gender_Female,1.0,0.2044
15792029,0.0405,products_number,2.0,-1.196,active_member,0.0,0.3072
15792077,0.1622,age,29.0,-1.2413,active_member,0.0,0.3657
15792102,0.2628,estimated_salary,199316.19,-0.5505,active_member,0.0,0.2666
15792107,0.2337,age,36.0,-0.8199,products_number,1.0,0.443
15792151,0.0454,products_number,2.0,-1.3576,active_member,0.0,0.2715
15792176,0.2264,active_member,1.0,-0.4571,gender_Female,1.0,0.1679
15792180,0.0591,age,24.0,-1.3668,active_member,0.0,0.3375
15792222,0.121,products_number,2.0,-0.948,limite_credito,182953.42,0.2959
15792232,0.1127,products_number,2.0,-1.4258,active_member,0.0,0.3678
15792250,0.7179,active_member,1.0,-0.5161,age,46.0,0.6721
15792329,0.1161,products_number,2.0,-1.1949,limite_credito,287240.5,0.3545
15792360,0.0052,products_number,2.0,-1.2576,credit_utilization,,0.0262
15792365,0.1371,products_number,2.0,-1.1352,limite_credito,284498.11,0.3847
15792388,0.4444,active_member,1.0,-0.4898,age,49.0,1.2089
15792453,0.2904,active_member,1.0,-0.5343,age,44.0,0.3221
15792489,0.0449,products_number,2.0,-1.6427,active_member,0.0,0.364
15792565,0.122,products_number,2.0,-1.5468,age,48.0,0.8441
15792607,0.0782,products_number,2.0,-1.3568,active_member,0.0,0.2966
15792627,0.0774,age,34.0,-1.0145,gender_Female,1.0,0.2247
15792646,0.248,active_member,1.0,-1.1495,age,66.0,0.6913
15792649,0.0399,products_number,2.0,-1.2904,active_member,0.0,0.3352
15792660,0.2362,age,39.0,-0.8723,active_member,0.0,0.3274
